Time	Flow_BTPS	O2	CO2	N2	MMss	SampleFlow	MMms	DelayO2	DelayMMss	(SPW_V3.2.0;DSR=Set3;T=31.18;P=959;BTPS=True;H=0;FT=30;FH=60;BT=37;BH=80;ByH=0;ManBTPS=False;ManFIC=1;FIC=True;FEC=True;CO2C=True;VS=25;Pre=24;Post=22;SFC=True;O2RTC=True;O2RT=0.03;MMssRTC=True;MMssRT=0.03;O2=0.611;CO2=0.0462;MMss=0.693)
760	0.824494750976563	20.93795	0.08081844	78.04767	28.57198	-0.00354271197319031	28.9171	0.5559685	0.6329749
765	0.827944580078125	20.93873	0.08049059	78.04722	28.5716	-0.0035451352596283	28.91752	0.555924	0.6329098
770	0.831448852539063	20.93934	0.08013746	78.04697	28.57123	-0.00354745864868164	28.91796	0.5558428	0.632643
775	0.834950256347656	20.93978	0.07976425	78.0469	28.57084	-0.00354993200302124	28.91838	0.5557408	0.632643
780	0.8384111328125	20.94007	0.07937685	78.047	28.57045	-0.00355255031585693	28.91881	0.555649	0.6323751
785	0.8418203125	20.94003	0.07898168	78.04742	28.57006	-0.00355505347251892	28.91924	0.5555966	0.6321368
790	0.845223388671875	20.9399	0.07858559	78.04794	28.56968	-0.00355741190910339	28.91971	0.5555937	0.631945
795	0.848607238769531	20.93987	0.07819571	78.04836	28.56933	-0.00356057977676392	28.92019	0.5554532	0.6317914
800	0.85195751953125	20.93973	0.07781919	78.04887	28.56904	-0.00356356334686279	28.92065	0.5553144	0.6318214
805	0.855266540527344	20.93933	0.07746314	78.04961	28.56883	-0.00356660532951355	28.92105	0.555329	0.6318423
810	0.858547424316406	20.9389	0.07713439	78.05037	28.56868	-0.00356944370269775	28.92143	0.5553346	0.6316807
815	0.861825622558594	20.93841	0.07683935	78.05114	28.56861	-0.00357204723358154	28.92181	0.5553513	0.6315229
820	0.865099548339844	20.93788	0.07658383	78.05192	28.56862	-0.00357486844062805	28.92219	0.5552096	0.6317189
825	0.868278259277344	20.93729	0.07637294	78.05271	28.56874	-0.00357762455940247	28.92251	0.5550638	0.6317455
830	0.871346252441406	20.93644	0.07621089	78.05371	28.56892	-0.00358053302764893	28.92281	0.5550811	0.6315955
835	0.874287780761719	20.93552	0.07610098	78.05473	28.56916	-0.00358332943916321	28.92305	0.5551072	0.6316205
840	0.877128784179688	20.93451	0.07604541	78.05578	28.56947	-0.00358625340461731	28.92327	0.5551569	0.6316622
845	0.879876770019531	20.93338	0.07604533	78.0569	28.56982	-0.00358906650543213	28.92344	0.5552215	0.6318901
850	0.882500122070312	20.93212	0.07610074	78.05809	28.57021	-0.00359128427505493	28.9236	0.5551067	0.6321183
855	0.885010437011719	20.93071	0.0762105	78.05938	28.57066	-0.00359338712692261	28.92371	0.5549673	0.6321601
860	0.88744189453125	20.92913	0.07637238	78.06078	28.5711	-0.00359585213661194	28.92378	0.5548052	0.6321802
865	0.889811828613281	20.92739	0.07658311	78.06229	28.57151	-0.00359819483757019	28.92383	0.5546269	0.6321821
870	0.892088073730469	20.92548	0.07683845	78.06392	28.57188	-0.0036001877784729	28.92385	0.5544342	0.6321697
875	0.894229797363281	20.92322	0.0771333	78.06586	28.57221	-0.00360158467292786	28.92383	0.5544013	0.6321442
880	0.896257080078125	20.9208	0.07746185	78.06792	28.57243	-0.00360335493087769	28.92381	0.5543603	0.632108
885	0.898220031738281	20.91842	0.0778177	78.06994	28.57257	-0.00360525417327881	28.92373	0.554144	0.6320664
890	0.900146423339844	20.91586	0.07819401	78.07209	28.57265	-0.00360706114768982	28.92363	0.5539237	0.632022
895	0.902075012207031	20.91317	0.07858369	78.07436	28.57264	-0.00360855913162231	28.92352	0.5540338	0.6319674
900	0.904005004882813	20.91039	0.07897957	78.07672	28.57254	-0.00360976243019104	28.92345	0.5539366	0.631889
905	0.905894714355469	20.90754	0.07937452	78.07914	28.57235	-0.00361091589927673	28.92339	0.5536308	0.6317792
910	0.907754211425781	20.90469	0.07976173	78.08158	28.57207	-0.00361201572418213	28.92334	0.5534871	0.6316453
915	0.909623229980469	20.90187	0.08013476	78.08399	28.57171	-0.00361305999755859	28.92326	0.5533422	0.6315016
920	0.911519287109375	20.89913	0.08048771	78.08635	28.5713	-0.00361430048942566	28.9232	0.5533762	0.6313576
925	0.913450805664062	20.89652	0.08081541	78.08861	28.57087	-0.00361550807952881	28.92315	0.5534142	0.6312166
930	0.915383544921875	20.89408	0.08111345	78.09072	28.57041	-0.00361669993400574	28.92313	0.5532932	0.6310869
935	0.91730224609375	20.89205	0.08137832	78.09248	28.56995	-0.00361763405799866	28.92313	0.5532132	0.6311607
940	0.919229370117188	20.89026	0.08160739	78.09402	28.56949	-0.00361855101585388	28.92314	0.5531907	0.6312783
945	0.921184020996094	20.88876	0.0817991	78.09531	28.56906	-0.00361944055557251	28.92318	0.5532253	0.6314486
950	0.923162109375	20.88759	0.08195279	78.09631	28.56866	-0.00361979079246521	28.92321	0.5532972	0.6316649
