Time Flow_BTPS O2 CO2 N2 MMss SampleFlow MMms DelayO2 DelayMMss
6555 -0.21695634 16.33174 5.18120 77.55934 29.31760 -0.00354685 29.10138 0.57388 0.65384
6560 -0.21241081 16.33328 5.18064 77.55837 29.31722 -0.00354539 29.10156 0.57377 0.65391
6565 -0.20777692 16.33510 5.18018 77.55701 29.31681 -0.00354344 29.10175 0.57367 0.65399
6570 -0.20302997 16.33719 5.17984 77.55529 29.31645 -0.00354106 29.10194 0.57358 0.65407
6575 -0.19818652 16.33955 5.17944 77.55335 29.31614 -0.00353875 29.10212 0.57348 0.65415
6580 -0.19327242 16.34215 5.17913 77.55109 29.31584 -0.00353657 29.10232 0.57352 0.65419
6585 -0.18827193 16.34517 5.17888 77.54836 29.31558 -0.00353457 29.10256 0.57355 0.65423
6590 -0.18317802 16.34838 5.17869 77.54538 29.31536 -0.00353208 29.10282 0.57378 0.65428
6595 -0.17799330 16.35176 5.17852 77.54219 29.31518 -0.00352965 29.10306 0.57403 0.65435
6600 -0.17270677 16.35512 5.17837 77.53902 29.31505 -0.00352758 29.10332 0.57408 0.65440
6605 -0.16734549 16.35862 5.17839 77.53555 29.31498 -0.00352541 29.10359 0.57410 0.65442
6610 -0.16191524 16.36223 5.17841 77.53197 29.31494 -0.00352319 29.10385 0.57392 0.65424
6615 -0.15642186 16.36591 5.17843 77.52831 29.31497 -0.00352144 29.10417 0.57372 0.65404
6620 -0.15087126 16.36960 5.17844 77.52464 29.31503 -0.00351992 29.10447 0.57368 0.65382
6625 -0.14522818 16.37329 5.17846 77.52098 29.31511 -0.00351842 29.10478 0.57363 0.65360
6630 -0.13946758 16.37694 5.17848 77.51736 29.31523 -0.00351720 29.10510 0.57377 0.65338
6635 -0.13356140 16.38051 5.17849 77.51382 29.31535 -0.00351674 29.10544 0.57376 0.65319
6640 -0.12753987 16.38399 5.17851 77.51037 29.31544 -0.00351659 29.10579 0.57376 0.65337
6645 -0.12142135 16.38715 5.17852 77.50723 29.31559 -0.00351626 29.10614 0.57378 0.65358
6650 -0.11518564 16.39017 5.17854 77.50423 29.31569 -0.00351648 29.10648 0.57383 0.65363
6655 -0.10880288 16.39303 5.17855 77.50139 29.31573 -0.00351675 29.10686 0.57391 0.65370
6660 -0.10223392 16.39587 5.17857 77.49857 29.31576 -0.00351753 29.10722 0.57401 0.65381
6665 -0.09549047 16.39866 5.17858 77.49580 29.31577 -0.00351854 29.10759 0.57414 0.65394
6670 -0.08856303 16.40119 5.17859 77.49329 29.31575 -0.00351925 29.10797 0.57429 0.65391
6675 -0.08145512 16.40349 5.17860 77.49100 29.31574 -0.00352035 29.10835 0.57444 0.65388
6680 -0.07415018 16.40557 5.17861 77.48893 29.31569 -0.00352151 29.10873 0.57455 0.65398
6685 -0.06664365 16.40783 5.17862 77.48669 29.31565 -0.00352269 29.10913 0.57460 0.65403
6690 -0.05894287 16.40988 5.17863 77.48466 29.31562 -0.00352408 29.10954 0.57442 0.65384
6695 -0.05105574 16.41180 5.17864 77.48276 29.31564 -0.00352539 29.10997 0.57419 0.65379
6700 -0.04299306 16.41363 5.17865 77.48093 29.31567 -0.00352684 29.11042 0.57392 0.65388
6705 -0.03475750 16.41599 5.17866 77.47858 29.31574 -0.00352792 29.11087 0.57365 0.65398
6710 -0.02635613 16.41836 5.17867 77.47623 29.31586 -0.00352885 29.11138 0.57340 0.65409
6715 -0.01777764 16.42084 5.17868 77.47378 29.31597 -0.00352936 29.11193 0.57317 0.65404
6720 -0.00905632 16.42335 5.17853 77.47144 29.31614 -0.00352992 29.11252 0.57329 0.65397
6725 -0.00018649 16.42750 5.17837 77.46751 29.31635 -0.00353054 29.11316 0.57339 0.65390
6730 0.00880493 16.42035 5.17719 77.47573 29.31661 -0.00353074 29.11387 0.57333 0.65384
6735 0.01788833 16.42539 5.17588 77.47205 29.31684 -0.00353104 29.11461 0.57333 0.65384
6740 0.02705374 16.43116 5.17300 77.46919 29.31705 -0.00353122 29.11539 0.57338 0.65388
6745 0.03627003 16.43786 5.16963 77.46590 29.31726 -0.00353083 29.11622 0.57342 0.65392
6750 0.04551414 16.44863 5.16437 77.46046 29.31741 -0.00353034 29.11710 0.57324 0.65374
6755 0.05478366 16.46047 5.15798 77.45507 29.31750 -0.00353001 29.11804 0.57303 0.65354
6760 0.06405513 16.47364 5.14909 77.45084 29.31745 -0.00352958 29.11903 0.57299 0.65332
6765 0.07330560 16.49137 5.13821 77.44408 29.31722 -0.00352882 29.12008 0.57294 0.65326
6770 0.08249094 16.51123 5.12384 77.43864 29.31683 -0.00352797 29.12115 0.57270 0.65339
6775 0.09157796 16.53381 5.10640 77.43357 29.31613 -0.00352726 29.12224 0.57270 0.65356
6780 0.10053333 16.55960 5.08432 77.42991 29.31511 -0.00352647 29.12329 0.57295 0.65362
6785 0.10936552 16.59183 5.05798 77.42410 29.31368 -0.00352583 29.12433 0.57327 0.65375
6790 0.11807387 16.62789 5.02609 77.41997 29.31178 -0.00352539 29.12533 0.57360 0.65373
6795 0.12664124 16.66837 4.98869 77.41692 29.30923 -0.00352418 29.12623 0.57374 0.65388
6800 0.13502061 16.71370 4.94456 77.41573 29.30596 -0.00352320 29.12702 0.57386 0.65417
6805 0.14320000 16.76666 4.89381 77.41354 29.30189 -0.00352194 29.12769 0.57393 0.65425
6810 0.15117941 16.82493 4.83546 77.41363 29.29687 -0.00352065 29.12818 0.57400 0.65414
6815 0.15896201 16.88888 4.76958 77.41553 29.29077 -0.00351931 29.12847 0.57406 0.65402
6820 0.16653302 16.95873 4.69519 77.42002 29.28349 -0.00351790 29.12854 0.57412 0.65373
6825 0.17386905 17.03665 4.61267 77.42456 29.27487 -0.00351692 29.12838 0.57418 0.65344
6830 0.18099101 17.12044 4.52154 77.43182 29.26476 -0.00351589 29.12792 0.57408 0.65353
6835 0.18790053 17.21014 4.42208 77.44146 29.25306 -0.00351484 29.12718 0.57400 0.65362
6840 0.19459193 17.30548 4.31402 77.45404 29.23973 -0.00351355 29.12611 0.57393 0.65355
6845 0.20102844 17.40829 4.19786 77.46722 29.22471 -0.00351230 29.12471 0.57403 0.65346
6850 0.20722536 17.51624 4.07358 77.48336 29.20789 -0.00351110 29.12300 0.57426 0.65334
6855 0.21319676 17.62905 3.94190 77.50202 29.18929 -0.00350972 29.12096 0.57446 0.65318
6860 0.21896550 17.74629 3.80316 77.52325 29.16896 -0.00350893 29.11858 0.57447 0.65302
6865 0.22456903 17.86917 3.65815 77.54514 29.14694 -0.00350801 29.11589 0.57449 0.65286
6870 0.22999417 17.99528 3.50758 77.56930 29.12330 -0.00350699 29.11287 0.57435 0.65290
6875 0.23522968 18.12414 3.35225 77.59545 29.09823 -0.00350638 29.10957 0.57440 0.65277
6880 0.24025439 18.25517 3.19304 77.62330 29.07186 -0.00350592 29.10600 0.57462 0.65262
6885 0.24508655 18.38846 3.03090 77.65181 29.04437 -0.00350617 29.10219 0.57463 0.65262
6890 0.24976512 18.52254 2.86681 77.68147 29.01602 -0.00350615 29.09816 0.57444 0.65245
6895 0.25434972 18.65675 2.70180 77.71191 28.98708 -0.00350613 29.09398 0.57423 0.65243
6900 0.25883987 18.79061 2.53689 77.74258 28.95775 -0.00350661 29.08966 0.57385 0.65222
6905 0.26320764 18.92399 2.37310 77.77263 28.92834 -0.00350733 29.08529 0.57352 0.65204
6910 0.26743582 19.05545 2.21143 77.80248 28.89913 -0.00350830 29.08082 0.57359 0.65208
6915 0.27152573 19.18442 2.05284 77.83175 28.87037 -0.00350950 29.07636 0.57368 0.65198
6920 0.27552768 19.31017 1.89822 77.86028 28.84236 -0.00351116 29.07194 0.57356 0.65170
6925 0.27948004 19.43275 1.74840 77.88721 28.81530 -0.00351303 29.06758 0.57342 0.65158
6930 0.28335757 19.55128 1.60410 77.91267 28.78940 -0.00351486 29.06335 0.57329 0.65162
6935 0.28712271 19.66537 1.46598 77.93642 28.76491 -0.00351686 29.05927 0.57318 0.65150
6940 0.29075540 19.77431 1.33456 77.95864 28.74192 -0.00351899 29.05536 0.57307 0.65121
6945 0.29430545 19.87859 1.21026 77.97842 28.72057 -0.00352095 29.05165 0.57298 0.65111
6950 0.29779861 19.97758 1.09340 77.99607 28.70091 -0.00352317 29.04816 0.57311 0.65086
6955 0.30124133 20.07117 0.98415 78.01154 28.68304 -0.00352535 29.04490 0.57308 0.65082
6960 0.30460965 20.15874 0.88260 78.02537 28.66688 -0.00352770 29.04190 0.57305 0.65096
6965 0.30789243 20.24108 0.78869 78.03679 28.65249 -0.00352943 29.03914 0.57298 0.65074
6970 0.31107697 20.31804 0.70230 78.04611 28.63985 -0.00353099 29.03662 0.57306 0.65049
6975 0.31419308 20.38973 0.62335 78.05329 28.62884 -0.00353233 29.03436 0.57297 0.65022
6980 0.31723959 20.45503 0.55135 78.05991 28.61934 -0.00353365 29.03231 0.57291 0.65015
6985 0.32020715 20.51556 0.48691 78.06377 28.61124 -0.00353468 29.03050 0.57305 0.64993
6990 0.32308780 20.57150 0.42866 78.06606 28.60445 -0.00353543 29.02891 0.57302 0.64989
6995 0.32588522 20.62307 0.37749 78.06566 28.59887 -0.00353614 29.02756 0.57282 0.64986
7000 0.32861523 20.67059 0.33169 78.06397 28.59433 -0.00353683 29.02640 0.57272 0.64961
7005 0.33130594 20.71135 0.29197 78.06293 28.59067 -0.00353733 29.02540 0.57270 0.64945
7010 0.33394482 20.74887 0.25680 78.06061 28.58777 -0.00353742 29.02458 0.57270 0.64938
7015 0.33654111 20.78325 0.22674 78.05634 28.58556 -0.00353716 29.02388 0.57241 0.64907
7020 0.33909341 20.81206 0.20041 78.05389 28.58389 -0.00353681 29.02332 0.57191 0.64876
7025 0.34161072 20.83829 0.17839 78.04973 28.58263 -0.00353691 29.02286 0.57160 0.64828
7030 0.34410300 20.86202 0.15933 78.04512 28.58176 -0.00353701 29.02248 0.57113 0.64784
7035 0.34661212 20.88339 0.14385 78.03930 28.58114 -0.00353668 29.02219 0.57088 0.64784
7040 0.34911542 20.89980 0.13064 78.03613 28.58071 -0.00353668 29.02195 0.57089 0.64747
7045 0.35160077 20.91447 0.12005 78.03210 28.58043 -0.00353656 29.02177 0.57063 0.64735
7050 0.35405136 20.92744 0.11114 78.02809 28.58029 -0.00353684 29.02164 0.57042 0.64730
7055 0.35648950 20.93886 0.10427 78.02360 28.58022 -0.00353679 29.02156 0.57019 0.64725
7060 0.35894281 20.94646 0.09855 78.02173 28.58017 -0.00353692 29.02149 0.57010 0.64717
7065 0.36141635 20.95304 0.09426 78.01947 28.58016 -0.00353719 29.02146 0.56982 0.64708
7070 0.36391397 20.95864 0.09070 78.01746 28.58018 -0.00353807 29.02145 0.56970 0.64696
7075 0.36642004 20.96336 0.08835 78.01511 28.58021 -0.00353882 29.02145 0.56959 0.64685
7080 0.36891864 20.96531 0.08642 78.01509 28.58021 -0.00353915 29.02147 0.56930 0.64674
7085 0.37137097 20.96683 0.08513 78.01487 28.58025 -0.00353974 29.02152 0.56921 0.64664
7090 0.37377939 20.96794 0.08405 78.01484 28.58032 -0.00354078 29.02157 0.56933 0.64656
7095 0.37614551 20.96874 0.08343 78.01466 28.58041 -0.00354149 29.02162 0.56929 0.64651
7100 0.37850214 20.96744 0.08289 78.01648 28.58051 -0.00354187 29.02169 0.56925 0.64665
7105 0.38084119 20.96616 0.08270 78.01793 28.58061 -0.00354261 29.02174 0.56900 0.64659
7110 0.38312695 20.96469 0.08254 78.01955 28.58075 -0.00354298 29.02180 0.56867 0.64648
7115 0.38535623 20.96325 0.08254 78.02097 28.58086 -0.00354295 29.02188 0.56827 0.64648
7120 0.38749362 20.96019 0.08254 78.02399 28.58099 -0.00354325 29.02196 0.56802 0.64642
7125 0.38954718 20.95734 0.08254 78.02681 28.58115 -0.00354315 29.02204 0.56777 0.64617
7130 0.39152408 20.95461 0.08254 78.02950 28.58126 -0.00354264 29.02213 0.56758 0.64577
7135 0.39343124 20.95199 0.08254 78.03209 28.58138 -0.00354246 29.02225 0.56758 0.64560
7140 0.39525638 20.94871 0.08254 78.03533 28.58148 -0.00354189 29.02237 0.56745 0.64566
7145 0.39698560 20.94559 0.08254 78.03842 28.58157 -0.00354119 29.02249 0.56735 0.64555
7150 0.39861417 20.94259 0.08254 78.04138 28.58159 -0.00354063 29.02260 0.56724 0.64524
7155 0.40014792 20.93971 0.08254 78.04423 28.58158 -0.00353977 29.02271 0.56708 0.64489
7160 0.40158194 20.93621 0.08254 78.04768 28.58155 -0.00353889 29.02282 0.56687 0.64450
7165 0.40291290 20.93291 0.08254 78.05095 28.58150 -0.00353776 29.02295 0.56665 0.64410
7170 0.40416998 20.92976 0.08254 78.05406 28.58142 -0.00353663 29.02308 0.56644 0.64373
7175 0.40535236 20.92676 0.08254 78.05703 28.58129 -0.00353552 29.02321 0.56625 0.64354
7180 0.40643942 20.92353 0.08254 78.06022 28.58115 -0.00353467 29.02335 0.56625 0.64336
7185 0.40743329 20.92046 0.08254 78.06325 28.58100 -0.00353408 29.02349 0.56607 0.64336
7190 0.40832733 20.91755 0.08254 78.06612 28.58082 -0.00353356 29.02364 0.56589 0.64336
7195 0.40913739 20.91498 0.08254 78.06866 28.58069 -0.00353288 29.02379 0.56589 0.64318
7200 0.40985751 20.91218 0.08254 78.07143 28.58058 -0.00353255 29.02396 0.56590 0.64283
7205 0.41050394 20.90957 0.08253 78.07401 28.58048 -0.00353186 29.02413 0.56573 0.64283
7210 0.41109174 20.90715 0.08253 78.07640 28.58040 -0.00353128 29.02430 0.56540 0.64250
7215 0.41162729 20.90493 0.08253 78.07860 28.58038 -0.00353078 29.02449 0.56528 0.64219
7220 0.41210779 20.90274 0.08253 78.08076 28.58039 -0.00353058 29.02469 0.56538 0.64210
7225 0.41252084 20.90078 0.08253 78.08270 28.58043 -0.00353043 29.02492 0.56534 0.64222
7230 0.41288446 20.89907 0.08253 78.08440 28.58051 -0.00353031 29.02516 0.56515 0.64237
7235 0.41320520 20.89760 0.08253 78.08585 28.58063 -0.00352996 29.02540 0.56496 0.64235
7240 0.41348822 20.89638 0.08253 78.08704 28.58076 -0.00352983 29.02565 0.56473 0.64248
7245 0.41372873 20.89543 0.08253 78.08799 28.58095 -0.00352968 29.02590 0.56443 0.64240
7250 0.41394260 20.89475 0.08253 78.08866 28.58110 -0.00352923 29.02619 0.56406 0.64207
7255 0.41414484 20.89434 0.08253 78.08906 28.58124 -0.00352869 29.02648 0.56383 0.64204
7260 0.41435068 20.89422 0.08253 78.08919 28.58141 -0.00352804 29.02679 0.56361 0.64200
7265 0.41455423 20.89437 0.08253 78.08904 28.58158 -0.00352751 29.02709 0.56360 0.64179
7270 0.41473886 20.89478 0.08253 78.08863 28.58172 -0.00352710 29.02740 0.56363 0.64161
7275 0.41490802 20.89546 0.08253 78.08796 28.58184 -0.00352658 29.02771 0.56351 0.64148
7280 0.41509601 20.89639 0.08253 78.08704 28.58193 -0.00352575 29.02804 0.56324 0.64137
7285 0.41530536 20.89753 0.08253 78.08591 28.58199 -0.00352487 29.02839 0.56297 0.64145
7290 0.41551819 20.89889 0.08253 78.08457 28.58205 -0.00352422 29.02876 0.56269 0.64135
7295 0.41572787 20.90060 0.08253 78.08288 28.58211 -0.00352260 29.02911 0.56255 0.64106
7300 0.41596643 20.90246 0.08253 78.08104 28.58212 -0.00352123 29.02946 0.56255 0.64073
7305 0.41624551 20.90444 0.08253 78.07908 28.58209 -0.00352036 29.02980 0.56250 0.64035
7310 0.41656729 20.90654 0.08253 78.07700 28.58206 -0.00351976 29.03017 0.56250 0.64010
7315 0.41690176 20.90875 0.08253 78.07483 28.58199 -0.00351924 29.03053 0.56223 0.63983
7320 0.41725925 20.91103 0.08253 78.07257 28.58192 -0.00351883 29.03088 0.56212 0.63937
7325 0.41761594 20.91338 0.08254 78.07024 28.58184 -0.00351857 29.03123 0.56186 0.63894
7330 0.41799875 20.91578 0.08254 78.06788 28.58176 -0.00351874 29.03156 0.56145 0.63873
7335 0.41840341 20.91820 0.08254 78.06548 28.58168 -0.00351888 29.03187 0.56144 0.63854
7340 0.41884790 20.92044 0.08254 78.06327 28.58159 -0.00351901 29.03215 0.56143 0.63837
7345 0.41929941 20.92268 0.08254 78.06106 28.58148 -0.00351913 29.03241 0.56126 0.63821
7350 0.41973633 20.92487 0.08254 78.05889 28.58133 -0.00351943 29.03264 0.56111 0.63807
7355 0.42016806 20.92699 0.08254 78.05680 28.58114 -0.00351990 29.03285 0.56098 0.63797
7360 0.42058200 20.92900 0.08254 78.05482 28.58097 -0.00352023 29.03304 0.56089 0.63806
7365 0.42101740 20.93106 0.08254 78.05277 28.58078 -0.00352086 29.03320 0.56099 0.63814
7370 0.42145184 20.93295 0.08254 78.05091 28.58057 -0.00352175 29.03332 0.56090 0.63802
7375 0.42190811 20.93467 0.08254 78.04922 28.58036 -0.00352236 29.03341 0.56057 0.63783
7380 0.42240039 20.93601 0.08254 78.04788 28.58012 -0.00352314 29.03347 0.56018 0.63761
7385 0.42293723 20.93718 0.08254 78.04673 28.57987 -0.00352381 29.03350 0.55976 0.63761
7390 0.42353116 20.93814 0.08254 78.04578 28.57958 -0.00352409 29.03348 0.55954 0.63739
7395 0.42418710 20.93888 0.08254 78.04505 28.57928 -0.00352420 29.03343 0.55936 0.63718
7400 0.42490140 20.93955 0.08254 78.04439 28.57895 -0.00352409 29.03337 0.55901 0.63701
7405 0.42568045 20.93995 0.08254 78.04399 28.57862 -0.00352399 29.03329 0.55867 0.63684
7410 0.42655103 20.94008 0.08254 78.04386 28.57830 -0.00352390 29.03316 0.55852 0.63686
7415 0.42756107 20.93997 0.08254 78.04398 28.57796 -0.00352360 29.03303 0.55840 0.63690
7420 0.42872784 20.93961 0.08254 78.04433 28.57759 -0.00352313 29.03287 0.55835 0.63681
7425 0.43001611 20.93903 0.08254 78.04490 28.57722 -0.00352228 29.03271 0.55836 0.63677
7430 0.43141837 20.93826 0.08254 78.04566 28.57685 -0.00352108 29.03253 0.55839 0.63679
7435 0.43294104 20.93731 0.08254 78.04661 28.57648 -0.00352001 29.03238 0.55841 0.63681
7440 0.43460641 20.93620 0.08254 78.04770 28.57616 -0.00351861 29.03220 0.55856 0.63681
7445 0.43645248 20.93497 0.08254 78.04891 28.57582 -0.00351735 29.03203 0.55868 0.63661
7450 0.43848444 20.93347 0.08254 78.05040 28.57546 -0.00351603 29.03187 0.55864 0.63656
7455 0.44067441 20.93190 0.08254 78.05195 28.57512 -0.00351442 29.03172 0.55862 0.63653
7460 0.44300153 20.93011 0.08254 78.05372 28.57479 -0.00351329 29.03159 0.55860 0.63651
7465 0.44543213 20.92830 0.08254 78.05550 28.57449 -0.00351217 29.03149 0.55859 0.63650
7470 0.44794943 20.92649 0.08254 78.05730 28.57423 -0.00351111 29.03139 0.55857 0.63648
7475 0.45054361 20.92466 0.08254 78.05910 28.57403 -0.00351041 29.03131 0.55853 0.63645
7480 0.45320276 20.92283 0.08254 78.06091 28.57384 -0.00350989 29.03123 0.55849 0.63624
7485 0.45590277 20.92101 0.08254 78.06271 28.57365 -0.00350910 29.03115 0.55862 0.63602
7490 0.45862781 20.91921 0.08254 78.06449 28.57354 -0.00350859 29.03110 0.55875 0.63580
7495 0.46135205 20.91743 0.08254 78.06625 28.57347 -0.00350860 29.03109 0.55871 0.63558
7500 0.46406281 20.91569 0.08254 78.06797 28.57344 -0.00350894 29.03108 0.55865 0.63554
7505 0.46672870 20.91399 0.08254 78.06965 28.57348 -0.00350961 29.03107 0.55860 0.63566
7510 0.46932101 20.91234 0.08254 78.07127 28.57359 -0.00351064 29.03106 0.55856 0.63561
7515 0.47179099 20.91075 0.08253 78.07285 28.57375 -0.00351205 29.03105 0.55853 0.63558
7520 0.47413248 20.90922 0.08253 78.07436 28.57396 -0.00351359 29.03104 0.55835 0.63539
7525 0.47632843 20.90775 0.08253 78.07581 28.57422 -0.00351525 29.03103 0.55835 0.63538
7530 0.47838342 20.90634 0.08253 78.07720 28.57450 -0.00351747 29.03101 0.55835 0.63556
7535 0.48025101 20.90499 0.08253 78.07854 28.57486 -0.00351998 29.03096 0.55835 0.63556
7540 0.48192761 20.90389 0.08253 78.07962 28.57521 -0.00352276 29.03090 0.55837 0.63557
7545 0.48342154 20.90284 0.08253 78.08067 28.57559 -0.00352551 29.03082 0.55842 0.63578
7550 0.48475308 20.90166 0.08253 78.08183 28.57596 -0.00352919 29.03077 0.55847 0.63582
7555 0.48591702 20.90057 0.08253 78.08291 28.57635 -0.00353304 29.03069 0.55835 0.63605
7560 0.48691327 20.89956 0.08253 78.08391 28.57674 -0.00353658 29.03061 0.55822 0.63626
7565 0.48771362 20.89864 0.08253 78.08482 28.57710 -0.00354048 29.03050 0.55810 0.63614
7570 0.48832590 20.89780 0.08253 78.08565 28.57744 -0.00354473 29.03038 0.55800 0.63603
7575 0.48875000 20.89705 0.08253 78.08639 28.57770 -0.00354881 29.03024 0.55810 0.63594
7580 0.48901923 20.89640 0.08253 78.08703 28.57791 -0.00355244 29.03009 0.55838 0.63588
7585 0.48911453 20.89586 0.08253 78.08756 28.57804 -0.00355628 29.02993 0.55847 0.63581
7590 0.48903949 20.89543 0.08253 78.08798 28.57811 -0.00356056 29.02977 0.55855 0.63589
7595 0.48880890 20.89531 0.08253 78.08810 28.57814 -0.00356450 29.02960 0.55844 0.63579
7600 0.48845740 20.89531 0.08253 78.08811 28.57811 -0.00356834 29.02943 0.55848 0.63567
7605 0.48802051 20.89544 0.08253 78.08797 28.57803 -0.00357206 29.02929 0.55868 0.63587
7610 0.48750281 20.89574 0.08253 78.08768 28.57789 -0.00357565 29.02915 0.55868 0.63606
7615 0.48690854 20.89620 0.08253 78.08723 28.57766 -0.00357961 29.02901 0.55868 0.63606
7620 0.48622015 20.89684 0.08253 78.08660 28.57740 -0.00358347 29.02887 0.55886 0.63606
7625 0.48548056 20.89764 0.08253 78.08580 28.57712 -0.00358701 29.02876 0.55890 0.63592
7630 0.48470926 20.89861 0.08253 78.08484 28.57677 -0.00359023 29.02866 0.55916 0.63599
7635 0.48391409 20.89993 0.08253 78.08354 28.57641 -0.00359365 29.02857 0.55943 0.63609
7640 0.48310388 20.90138 0.08253 78.08211 28.57605 -0.00359678 29.02849 0.55936 0.63602
7645 0.48226520 20.90297 0.08253 78.08054 28.57568 -0.00359987 29.02844 0.55925 0.63592
7650 0.48142639 20.90468 0.08253 78.07885 28.57531 -0.00360316 29.02840 0.55911 0.63596
7655 0.48060571 20.90631 0.08253 78.07724 28.57492 -0.00360619 29.02836 0.55895 0.63581
7660 0.47978958 20.90822 0.08253 78.07535 28.57458 -0.00360869 29.02835 0.55878 0.63564
7665 0.47895163 20.91018 0.08253 78.07342 28.57423 -0.00361139 29.02837 0.55878 0.63581
7670 0.47808447 20.91216 0.08254 78.07145 28.57387 -0.00361400 29.02840 0.55861 0.63599
7675 0.47725092 20.91416 0.08254 78.06947 28.57358 -0.00361700 29.02843 0.55843 0.63599
7680 0.47651505 20.91616 0.08254 78.06750 28.57329 -0.00362018 29.02846 0.55860 0.63581
7685 0.47586038 20.91795 0.08254 78.06573 28.57304 -0.00362333 29.02849 0.55876 0.63563
7690 0.47524268 20.91972 0.08254 78.06399 28.57281 -0.00362599 29.02850 0.55874 0.63561
7695 0.47464865 20.92144 0.08254 78.06229 28.57262 -0.00362866 29.02853 0.55870 0.63558
7700 0.47407431 20.92307 0.08254 78.06068 28.57247 -0.00363108 29.02856 0.55847 0.63536
7705 0.47352185 20.92460 0.08254 78.05917 28.57231 -0.00363373 29.02860 0.55841 0.63512
7710 0.47300055 20.92600 0.08254 78.05778 28.57222 -0.00363661 29.02864 0.55833 0.63487
7715 0.47250571 20.92745 0.08254 78.05634 28.57220 -0.00363921 29.02866 0.55809 0.63463
7720 0.47207184 20.92855 0.08254 78.05526 28.57223 -0.00364152 29.02868 0.55786 0.63457
7725 0.47170154 20.92950 0.08254 78.05432 28.57229 -0.00364375 29.02869 0.55784 0.63471
7730 0.47140027 20.93029 0.08254 78.05354 28.57237 -0.00364561 29.02872 0.55766 0.63487
7735 0.47114386 20.93090 0.08254 78.05294 28.57250 -0.00364730 29.02876 0.55766 0.63470
7740 0.47086615 20.93131 0.08254 78.05253 28.57272 -0.00364927 29.02881 0.55768 0.63472
7745 0.47055231 20.93153 0.08254 78.05231 28.57296 -0.00365077 29.02886 0.55791 0.63492
7750 0.47021387 20.93154 0.08254 78.05231 28.57323 -0.00365201 29.02890 0.55800 0.63500
